created_at,id,text,text_clean,probability,sentiment,timestamp
2021-06-11T11:56:03.000Z,1403320120307453960,"PLC-TI-8DI8DONT - Sequential switching (cascade)

Our website : https://t.co/uraC6rtkgM

Facebook : TESLA Institute School of Electrical Engineering Electronics and Automation 
https://t.co/sXxiGdu8qL https://t.co/QJYrAWSA5r",PLC-TI-8DI8DONT - Sequential switching (cascade) Our website :  Facebook : TESLA Institute School of Electrical Engineering Electronics and Automation  ,0.924133837223053,NEGATIVE,2021-06-11 11:56:03
2021-06-11T11:56:03.000Z,1403320120009793537,RT @Erdayastronaut: I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 @Tesla just broke t…,RT : I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 Tesla just broke t…,0.9999303817749023,NEGATIVE,2021-06-11 11:56:03
2021-06-11T11:56:02.000Z,1403320114930405379,"RT @bgrahamdisciple: In light of yet another underwhelming Tesla launch, I am pleased to announce the launch of version 1.0 of Goodnight Te…","RT : In light of yet another underwhelming Tesla launch, I am pleased to announce the launch of version 1.0 of Goodnight Te…",0.9503424167633057,POSITIVE,2021-06-11 11:56:02
2021-06-11T11:56:00.000Z,1403320108014051335,"RT @Reuters: Tesla delivered a high-performance version of its Model S, aiming to reignite interest in the nearly decade-old sedan and fend…","RT : Tesla delivered a high-performance version of its Model S, aiming to reignite interest in the nearly decade-old sedan and fend…",0.9928045868873596,POSITIVE,2021-06-11 11:56:00
2021-06-11T11:56:00.000Z,1403320106839535626,"Tesla Model 3 spotted testing in Pune.
#Tesla #Model3 #India #Pune #TeslaIndia #ElectricVehicles 
https://t.co/VhUGCXqddf",Tesla Model 3 spotted testing in Pune. #Tesla #Model3 #India #Pune #TeslaIndia #ElectricVehicles ,0.998497724533081,POSITIVE,2021-06-11 11:56:00
2021-06-11T11:55:59.000Z,1403320104411185157,RT @MktsInsider: The Bitcoin Mining Council kicks off with MicroStrategy's boss at the helm — but Elon Musk isn't part of the group https:/…,RT : The Bitcoin Mining Council kicks off with MicroStrategy's boss at the helm — but Elon Musk isn't part of the group https:/…,0.9991424083709717,NEGATIVE,2021-06-11 11:55:59
2021-06-11T11:55:57.000Z,1403320093367582725,"RT @DanPriceSeattle: Jeff Bezos (world's richest person) paid no federal taxes in two years
Amazon received $3.3 billion in taxpayer subsid…",RT : Jeff Bezos (world's richest person) paid no federal taxes in two years Amazon received $3.3 billion in taxpayer subsid…,0.933225691318512,NEGATIVE,2021-06-11 11:55:57
2021-06-11T11:55:56.000Z,1403320090272149505,"South African billionaire Magda Wierzycka has accused Tesla CEO #Elon Musk in a recent interview on The #Money Show of manipulating the market for his own gain.
https://t.co/shoqWwkih4",South African billionaire Magda Wierzycka has accused Tesla CEO #Elon Musk in a recent interview on The #Money Show of manipulating the market for his own gain. ,0.9894453883171082,NEGATIVE,2021-06-11 11:55:56
2021-06-11T11:55:55.000Z,1403320084878311434,TBH I’m glad $DOGE didn’t spike for the #Tesla event last night. These pump and dump tactics are getting old.,TBH I’m glad $DOGE didn’t spike for the #Tesla event last night. These pump and dump tactics are getting old.,0.9999905824661255,NEGATIVE,2021-06-11 11:55:55
2021-06-11T11:55:54.000Z,1403320081698988040,RT @MktsInsider: The Bitcoin Mining Council kicks off with MicroStrategy's boss at the helm — but Elon Musk isn't part of the group https:/…,RT : The Bitcoin Mining Council kicks off with MicroStrategy's boss at the helm — but Elon Musk isn't part of the group https:/…,0.9991424083709717,NEGATIVE,2021-06-11 11:55:54
2021-06-11T11:55:51.000Z,1403320068742733824,"Goldman says Tesla's Model S Plaid helps illustrate technology leadership
$TSLA",Goldman says Tesla's Model S Plaid helps illustrate technology leadership $TSLA,0.9758459329605103,POSITIVE,2021-06-11 11:55:51
2021-06-11T11:55:51.000Z,1403320067044036609,RT @MktsInsider: The Bitcoin Mining Council kicks off with MicroStrategy's boss at the helm — but Elon Musk isn't part of the group https:/…,RT : The Bitcoin Mining Council kicks off with MicroStrategy's boss at the helm — but Elon Musk isn't part of the group https:/…,0.9991424083709717,NEGATIVE,2021-06-11 11:55:51
2021-06-11T11:55:50.000Z,1403320063822864386,@cz_binance NO FUCKING TESLA!, NO FUCKING TESLA!,0.9994702935218811,NEGATIVE,2021-06-11 11:55:50
2021-06-11T11:55:48.000Z,1403320057460137984,"RT @MattWallace888: @elonmusk Press retweet if you want to buy a #Tesla (possibly a Model S) with #Dogecoin!

Elon knows, but let’s get thi…","RT :  Press retweet if you want to buy a #Tesla (possibly a Model S) with #Dogecoin! Elon knows, but let’s get thi…",0.9997736811637878,NEGATIVE,2021-06-11 11:55:48
2021-06-11T11:55:48.000Z,1403320056998727680,RT @MktsInsider: The Bitcoin Mining Council kicks off with MicroStrategy's boss at the helm — but Elon Musk isn't part of the group https:/…,RT : The Bitcoin Mining Council kicks off with MicroStrategy's boss at the helm — but Elon Musk isn't part of the group https:/…,0.9991424083709717,NEGATIVE,2021-06-11 11:55:48
2021-06-11T11:55:46.000Z,1403320046131220482,RT @MktsInsider: The Bitcoin Mining Council kicks off with MicroStrategy's boss at the helm — but Elon Musk isn't part of the group https:/…,RT : The Bitcoin Mining Council kicks off with MicroStrategy's boss at the helm — but Elon Musk isn't part of the group https:/…,0.9991424083709717,NEGATIVE,2021-06-11 11:55:46
2021-06-11T11:55:45.000Z,1403320044419915778,"RT @DanPriceSeattle: Jeff Bezos (world's richest person) paid no federal taxes in two years
Amazon received $3.3 billion in taxpayer subsid…",RT : Jeff Bezos (world's richest person) paid no federal taxes in two years Amazon received $3.3 billion in taxpayer subsid…,0.933225691318512,NEGATIVE,2021-06-11 11:55:45
2021-06-11T11:55:45.000Z,1403320042570149889,"RT @DanPriceSeattle: Jeff Bezos (world's richest person) paid no federal taxes in two years
Amazon received $3.3 billion in taxpayer subsid…",RT : Jeff Bezos (world's richest person) paid no federal taxes in two years Amazon received $3.3 billion in taxpayer subsid…,0.933225691318512,NEGATIVE,2021-06-11 11:55:45
2021-06-11T11:55:42.000Z,1403320032982179842,RT @vincent13031925: Tesla Model S Plaid launch mode 😱 https://t.co/8Ac838i4J1,RT : Tesla Model S Plaid launch mode 😱 ,0.8855330944061279,NEGATIVE,2021-06-11 11:55:42
2021-06-11T11:55:42.000Z,1403320031375548419,"With peak engine behind us now, manufacturers need to cannibalize their ICE vehicles with electric vehicles, or lose market share to Tesla.

https://t.co/RgeJN7tGjM","With peak engine behind us now, manufacturers need to cannibalize their ICE vehicles with electric vehicles, or lose market share to Tesla. ",0.5603305101394653,NEGATIVE,2021-06-11 11:55:42
2021-06-11T11:55:41.000Z,1403320026560618497,"@ZeroHedge_ @elonmusk @michael_saylor @nayibbukele Guaranteed Tesla has already sold. Institutions are selling,  one recently offloading 600m in BTC which cancels out everything above. They aren't the only ones. Institutional interest &amp; exchange activity is at the lowest since a year ago. It's a bear market so people are bearish","    Guaranteed Tesla has already sold. Institutions are selling, one recently offloading 600m in BTC which cancels out everything above. They aren't the only ones. Institutional interest &amp; exchange activity is at the lowest since a year ago. It's a bear market so people are bearish",0.9892284870147705,NEGATIVE,2021-06-11 11:55:41
2021-06-11T11:55:39.000Z,1403320019459706885,RT @BigImpactHumans: @BillyM2k @lexfridman This is already me in a Tesla when ludicrous mode is turned on https://t.co/0qJPQd1LTc,RT :   This is already me in a Tesla when ludicrous mode is turned on ,0.526202917098999,NEGATIVE,2021-06-11 11:55:39
2021-06-11T11:55:38.000Z,1403320015936540679,"@elonmusk I would like to order my new Tesla @SaylorMoonArmy , are you able ? Lot of people are waiting for this special edition @elonmusk"," I would like to order my new Tesla  , are you able ? Lot of people are waiting for this special edition ",0.9461593627929688,POSITIVE,2021-06-11 11:55:38
2021-06-11T11:55:36.000Z,1403320006180577285,"Tesla delivered a high-performance version of its Model S, aiming to reignite interest in the nearly decade-old sedan and fend off rivals such as Porsche, Mercedes-Benz and Lucid Motors in the luxury electric vehicle market https://t.co/rtD4Re32eP","Tesla delivered a high-performance version of its Model S, aiming to reignite interest in the nearly decade-old sedan and fend off rivals such as Porsche, Mercedes-Benz and Lucid Motors in the luxury electric vehicle market ",0.9977911710739136,POSITIVE,2021-06-11 11:55:36
2021-06-11T11:55:34.000Z,1403319996453986306,"We have been accepting #dogecoin  for a long time ....so #Tesla has no other choice .... SORRY ...welcome to the best community in the world ....  retweet it if you feel the same way  ....
https://t.co/DRlXl0Nupm
#Dogefather #Dogecoinarmy #doge4tesla #DogeCoinTo1Dollar #dogearmy https://t.co/pTbIIXVOmh",We have been accepting #dogecoin for a long time ....so #Tesla has no other choice .... SORRY ...welcome to the best community in the world .... retweet it if you feel the same way ....  #Dogefather #Dogecoinarmy #doge4tesla #DogeCoinTo1Dollar #dogearmy ,0.8297631144523621,NEGATIVE,2021-06-11 11:55:34
2021-06-11T11:55:33.000Z,1403319994801401867,RT @Erdayastronaut: I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 @Tesla just broke t…,RT : I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 Tesla just broke t…,0.9999303817749023,NEGATIVE,2021-06-11 11:55:33
2021-06-11T11:55:33.000Z,1403319992901423109,RT @bburnworth: The competition has arrived! Plaid Model S.  Tesla has outdone itself. Hands down best car ever!,RT : The competition has arrived! Plaid Model S. Tesla has outdone itself. Hands down best car ever!,0.9986833930015564,POSITIVE,2021-06-11 11:55:33
2021-06-11T11:55:33.000Z,1403319992381280266,RT @lexfridman: Tesla Model S Plaid breaking the 2-second barrier for 0 to 60 mph is incredible engineering.,RT : Tesla Model S Plaid breaking the 2-second barrier for 0 to 60 mph is incredible engineering.,0.9935998916625977,POSITIVE,2021-06-11 11:55:33
2021-06-11T11:55:33.000Z,1403319991861235714,"$AMST $NOVN $CMMB BREAKING OUT IN PREMARKET

$TSLA $NAKD $GME $MVIS $SNDL $DOGE $WISH $AHT $GLTO $SENS  $ANY $IVR $AEMD $CLOV $OCGN $OSAT  $ORPH $MEDS $BBIG https://t.co/jKW38P8q9V",$AMST $NOVN $CMMB BREAKING OUT IN PREMARKET $TSLA $NAKD $GME $MVIS $SNDL $DOGE $WISH $AHT $GLTO $SENS $ANY $IVR $AEMD $CLOV $OCGN $OSAT $ORPH $MEDS $BBIG ,0.9977009892463684,NEGATIVE,2021-06-11 11:55:33
2021-06-11T11:55:32.000Z,1403319988086185988,@multibagger777 @stekkerauto @seeker69420 @28delayslater @Tesla @elonmusk A refresh has been rumored for some time and is only just coming out. I believe they’ll be production constrained on S &amp; X again for at least a couple of years.,    Tesla  A refresh has been rumored for some time and is only just coming out. I believe they’ll be production constrained on S &amp; X again for at least a couple of years.,0.5433249473571777,POSITIVE,2021-06-11 11:55:32
2021-06-11T11:55:30.000Z,1403319981123776515,RT @UPBOptionMil: This Weeks Most Active Stock Options $CLOV $WISH $SNDL $AMC $TSLA $PLTR $AHT $AAPL https://t.co/6syby3Jf8X,RT : This Weeks Most Active Stock Options $CLOV $WISH $SNDL $AMC $TSLA $PLTR $AHT $AAPL ,0.9958847165107727,POSITIVE,2021-06-11 11:55:30
2021-06-11T11:55:30.000Z,1403319981081772032,RT @UPBOptionMil: This Weeks Most Active Stock Options $CLOV $WISH $SNDL $AMC $TSLA $PLTR $AHT $AAPL https://t.co/6syby3Jf8X,RT : This Weeks Most Active Stock Options $CLOV $WISH $SNDL $AMC $TSLA $PLTR $AHT $AAPL ,0.9958847165107727,POSITIVE,2021-06-11 11:55:30
2021-06-11T11:55:29.000Z,1403319976799477762,RT @Erdayastronaut: I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 @Tesla just broke t…,RT : I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 Tesla just broke t…,0.9999303817749023,NEGATIVE,2021-06-11 11:55:29
2021-06-11T11:55:26.000Z,1403319963482570754,RT @lexfridman: Tesla Model S Plaid breaking the 2-second barrier for 0 to 60 mph is incredible engineering.,RT : Tesla Model S Plaid breaking the 2-second barrier for 0 to 60 mph is incredible engineering.,0.9935998916625977,POSITIVE,2021-06-11 11:55:26
2021-06-11T11:55:26.000Z,1403319963243384833,Tesla infotainment system with ‘PS5-level performance’ demos Cyberpunk 2077 by Elon Musk https://t.co/GmxmqEW1OC,Tesla infotainment system with ‘PS5-level performance’ demos Cyberpunk 2077 by Elon Musk ,0.9994587302207947,POSITIVE,2021-06-11 11:55:26
2021-06-11T11:55:25.000Z,1403319958394839040,"RT @DimaZeniuk: Blow up the internet today Model S Plaid!!!!!🚀🔋

0-60mph:🚗............... 1.99sec.

@elonmusk @Tesla https://t.co/7sbG5kBce2",RT : Blow up the internet today Model S Plaid!!!!!🚀🔋 0-60mph:🚗............... 1.99sec.  Tesla ,0.999935507774353,NEGATIVE,2021-06-11 11:55:25
2021-06-11T11:55:24.000Z,1403319957006422037,Anyone wanna buy me a Tesla model S plaid? I’d give you a hug if you did…,Anyone wanna buy me a Tesla model S plaid? I’d give you a hug if you did…,0.9732776284217834,POSITIVE,2021-06-11 11:55:24
2021-06-11T11:55:22.000Z,1403319946143100928,"🦇Batman Gem Hunter🦇
⏰ https://t.co/9Ho2nhy23v
💻 Twitter:https://t.co/nDosqPyXHM
📲 Telegram: https://t.co/W0R2JTXnSC
🌐 Website: (coming soon)
🔹 Total supply: 1,000,000,000,000,000 tokens.
🔥 Burn 40%.
🔹 60% of total supply will go to Pancakeswap.
   🦇JOIN THIS COMMUNITY🦇 https://t.co/A0b9ul7M44","🦇Batman Gem Hunter🦇 ⏰  💻 Twitter: 📲 Telegram:  🌐 Website: (coming soon) 🔹 Total supply: 1,000,000,000,000,000 tokens. 🔥 Burn 40%. 🔹 60% of total supply will go to Pancakeswap. 🦇JOIN THIS COMMUNITY🦇 ",0.9109480381011963,NEGATIVE,2021-06-11 11:55:22
2021-06-11T11:55:21.000Z,1403319944952135684,RT @Anthea06274890: Every Tesla essentially runs off of fossil fuel. Lol I don't know what to say. The best part is that these people don't…,RT : Every Tesla essentially runs off of fossil fuel. Lol I don't know what to say. The best part is that these people don't…,0.957492470741272,NEGATIVE,2021-06-11 11:55:21
2021-06-11T11:55:21.000Z,1403319943353954316,"RT @hvgoenka: Elon Musk’s formula to be Rich:

- Invest $1.5 bn worth of Bitcoin
- Encourage all to accept Bitcoin
- Bitcoin prices rise
-…",RT : Elon Musk’s formula to be Rich: - Invest $1.5 bn worth of Bitcoin - Encourage all to accept Bitcoin - Bitcoin prices rise -…,0.8972616791725159,POSITIVE,2021-06-11 11:55:21
2021-06-11T11:55:19.000Z,1403319933933662211,@DimaZeniuk @elonmusk @Tesla @EvaFoxU @1stMarsColonist @Kristennetten @AustinTeslaClub @28delayslater @melaniemadri @Nikola_Truth @Model3Owners @MustBeMico ya I’m saving for this car fck it lmao. I don’t need a car right now 😂,  Tesla          ya I’m saving for this car fck it lmao. I don’t need a car right now 😂,0.9988859295845032,POSITIVE,2021-06-11 11:55:19
2021-06-11T11:55:19.000Z,1403319933883269120,"RT @TeslaratiTeam: Elon Musk unveils the new Model S Plaid, nearly 10 years after the first Signature S https://t.co/gPcMWhddm6","RT : Elon Musk unveils the new Model S Plaid, nearly 10 years after the first Signature S ",0.9980072379112244,POSITIVE,2021-06-11 11:55:19
2021-06-11T11:55:16.000Z,1403319920293822467,RT @mpawlo: Unpopular opinion: Tesla Model S Plaid is still not a Porsche.,RT : Unpopular opinion: Tesla Model S Plaid is still not a Porsche.,0.9996168613433838,NEGATIVE,2021-06-11 11:55:16
2021-06-11T11:55:16.000Z,1403319920037744648,"RT @Tesla: Model S Plaid delivery event at our Fremont factory will be streamed live on June 10, 7pm Pacific https://t.co/V7c77ySFti","RT Tesla: Model S Plaid delivery event at our Fremont factory will be streamed live on June 10, 7pm Pacific ",0.9637706875801086,POSITIVE,2021-06-11 11:55:16
2021-06-11T11:55:15.000Z,1403319918498652164,@Manic_Marge @elonmusk @Tesla Best quote of the night,  Tesla Best quote of the night,0.998576283454895,POSITIVE,2021-06-11 11:55:15
2021-06-11T11:55:14.000Z,1403319913847005185,"RT @Teslarati: For years the Model S has been the EV to beat. Now, Telsa ups the ante with the Model S Plaid, one of the fastest and safest…","RT : For years the Model S has been the EV to beat. Now, Telsa ups the ante with the Model S Plaid, one of the fastest and safest…",0.9990782737731934,POSITIVE,2021-06-11 11:55:14
2021-06-11T11:55:11.000Z,1403319901998108674,"@Tesla @elonmusk 🦇Batman Gem Hunter🦇
⏰ https://t.co/9Ho2nhy23v
💻 Twitter:https://t.co/nDosqPyXHM
📲 Telegram: https://t.co/W0R2JTXnSC
🌐 Website: (coming soon)
🔹 Total supply: 1,000,000,000,000,000 tokens.
🔥 Burn 40%.
🔹 60% of total supply will go to Pancakeswap.
   🦇JOIN THIS COMMUNITY🦇","Tesla  🦇Batman Gem Hunter🦇 ⏰  💻 Twitter: 📲 Telegram:  🌐 Website: (coming soon) 🔹 Total supply: 1,000,000,000,000,000 tokens. 🔥 Burn 40%. 🔹 60% of total supply will go to Pancakeswap. 🦇JOIN THIS COMMUNITY🦇",0.8953145742416382,NEGATIVE,2021-06-11 11:55:11
2021-06-11T11:55:10.000Z,1403319898504265734,RT @squawksquare: Tony Saggy coming up on CNBC to talk about $TSLA. He could go either way. He hasn't been very friendly in the past on his…,RT : Tony Saggy coming up on CNBC to talk about $TSLA. He could go either way. He hasn't been very friendly in the past on his…,0.9999068975448608,NEGATIVE,2021-06-11 11:55:10
2021-06-11T11:55:10.000Z,1403319897610936320,"RT @DanPriceSeattle: Jeff Bezos (world's richest person) paid no federal taxes in two years
Amazon received $3.3 billion in taxpayer subsid…",RT : Jeff Bezos (world's richest person) paid no federal taxes in two years Amazon received $3.3 billion in taxpayer subsid…,0.933225691318512,NEGATIVE,2021-06-11 11:55:10
2021-06-11T11:55:10.000Z,1403319896369475587,RT @BITech: In 1953 a scientist predicted a man titled 'Elon' would lead humans to Mars and crown himself 'Martian Emperor' https://t.co/RI…,RT : In 1953 a scientist predicted a man titled 'Elon' would lead humans to Mars and crown himself 'Martian Emperor' …,0.5932701230049133,POSITIVE,2021-06-11 11:55:10
2021-06-11T11:55:10.000Z,1403319896096788481,"Elon Musk (@elonmusk) is a Good Man or Bad? 
#ElonMusk #Tesla",Elon Musk () is a Good Man or Bad? #ElonMusk #Tesla,0.9996281862258911,POSITIVE,2021-06-11 11:55:10
2021-06-11T11:55:09.000Z,1403319892749602818,"Even without them, the cryptocurrency continues to grow stronger by the day. Cryptocurrency is gaining popularity and is quickly becoming the global trend. We shouldn't be concerned about Elon Musk.
#BSCXheroes #LaunchZone https://t.co/LXbRXeXtWO","Even without them, the cryptocurrency continues to grow stronger by the day. Cryptocurrency is gaining popularity and is quickly becoming the global trend. We shouldn't be concerned about Elon Musk. #BSCXheroes #LaunchZone ",0.9992315769195557,POSITIVE,2021-06-11 11:55:09
2021-06-11T11:55:09.000Z,1403319892011409410,@AstroJordy @Tesla Ooooooo them booties 🤩🤩, Tesla Ooooooo them booties 🤩🤩,0.9935272336006165,POSITIVE,2021-06-11 11:55:09
2021-06-11T11:55:07.000Z,1403319884554063874,"@elonmusk With a sale you gain money
With a great service you gain loyal customers.
TESLA has got it 👍", With a sale you gain money With a great service you gain loyal customers. TESLA has got it 👍,0.9981911778450012,POSITIVE,2021-06-11 11:55:07
2021-06-11T11:55:05.000Z,1403319875154624515,RT @MilMileBattery: Holy fuck I want a @Tesla Plaid Model S,RT : Holy fuck I want a Tesla Plaid Model S,0.9976767897605896,NEGATIVE,2021-06-11 11:55:05
2021-06-11T11:55:03.000Z,1403319869550981121,RT @DMC_Ryan: I’m mildly disoriented in the very best of ways after that. 😂 Holy sh*t @elonmusk @Tesla https://t.co/pFf9UATC9d,RT : I’m mildly disoriented in the very best of ways after that. 😂 Holy sh*t  Tesla ,0.995418906211853,NEGATIVE,2021-06-11 11:55:03
2021-06-11T11:55:03.000Z,1403319868380880901,RT @Erdayastronaut: I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 @Tesla just broke t…,RT : I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 Tesla just broke t…,0.9999303817749023,NEGATIVE,2021-06-11 11:55:03
2021-06-11T11:55:00.000Z,1403319853386276866,"RT @AstroJordy: Yep, Elon just pulled up in the Model S Plaid. So incredible. History is being made. 🚗🔥 @elonmusk @Tesla https://t.co/WcwD4…","RT : Yep, Elon just pulled up in the Model S Plaid. So incredible. History is being made. 🚗🔥  Tesla …",0.9995902180671692,POSITIVE,2021-06-11 11:55:00
2021-06-11T11:54:59.000Z,1403319848738836480,"RT @garyblack00: $TSLA +0.2% pre-market to $611 after Plaid S launch last night.  Plaid is fastest production car ever built, with 0-60 in…","RT : $TSLA +0.2% pre-market to $611 after Plaid S launch last night. Plaid is fastest production car ever built, with 0-60 in…",0.9830867052078247,NEGATIVE,2021-06-11 11:54:59
2021-06-11T11:54:57.000Z,1403319841969278976,RT @Kristennetten: Tesla Event Team https://t.co/LHh6fonFUL,RT : Tesla Event Team ,0.9998570680618286,POSITIVE,2021-06-11 11:54:57
2021-06-11T11:54:56.000Z,1403319838282600452,Today’s key video.  Model S Plaid Delivery Event Livestream | #Tesla #EV  https://t.co/VYDmldvMBJ,Today’s key video. Model S Plaid Delivery Event Livestream | #Tesla #EV ,0.999471127986908,POSITIVE,2021-06-11 11:54:56
2021-06-11T11:54:54.000Z,1403319830636335107,"RT @DanPriceSeattle: Jeff Bezos (world's richest person) paid no federal taxes in two years
Amazon received $3.3 billion in taxpayer subsid…",RT : Jeff Bezos (world's richest person) paid no federal taxes in two years Amazon received $3.3 billion in taxpayer subsid…,0.933225691318512,NEGATIVE,2021-06-11 11:54:54
2021-06-11T11:54:48.000Z,1403319805634125824,RT @Anthea06274890: Every Tesla essentially runs off of fossil fuel. Lol I don't know what to say. The best part is that these people don't…,RT : Every Tesla essentially runs off of fossil fuel. Lol I don't know what to say. The best part is that these people don't…,0.957492470741272,NEGATIVE,2021-06-11 11:54:48
2021-06-11T11:54:45.000Z,1403319792493219841,"RT @alphatrends: What a treat!  A conversation with STAN WEINSTEIN!

https://t.co/j6kd0GIjF6

- volume more impt on downside
- uses 50 &amp; 20…",RT : What a treat! A conversation with STAN WEINSTEIN!  - volume more impt on downside - uses 50 &amp; 20…,0.9998251795768738,POSITIVE,2021-06-11 11:54:45
2021-06-11T11:54:45.000Z,1403319791558049793,RT @Erdayastronaut: I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 @Tesla just broke t…,RT : I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 Tesla just broke t…,0.9999303817749023,NEGATIVE,2021-06-11 11:54:45
2021-06-11T11:54:45.000Z,1403319791159492611,"""Elon Musk’s Tesla Can’t Say No To Bitcoin Payments In El Salvador"" - zCrypto

Related: $BTC
#crypto
https://t.co/2ZHiwIO6A1","""Elon Musk’s Tesla Can’t Say No To Bitcoin Payments In El Salvador"" - zCrypto Related: $BTC #crypto ",0.9966171383857727,NEGATIVE,2021-06-11 11:54:45
2021-06-11T11:54:45.000Z,1403319790484148230,Is it just me or did Tesla make the most dangerous production car ever.,Is it just me or did Tesla make the most dangerous production car ever.,0.995594322681427,NEGATIVE,2021-06-11 11:54:45
2021-06-11T11:54:44.000Z,1403319789611794434,"RT @PPathole: You can actually play Cyberpunk 2077 in a Tesla Model S. That's insane 🤯 @elonmusk 

https://t.co/Q0Huf0nm0z",RT : You can actually play Cyberpunk 2077 in a Tesla Model S. That's insane 🤯  ,0.6546339988708496,POSITIVE,2021-06-11 11:54:44
2021-06-11T11:54:44.000Z,1403319787485270016,"A lot of people were extremely underwhelmed by yesterday’s plaid event. Sure, we didn’t get anything extra but let’s not forget how historical this vehicle is! It’s the Fastest production car ever produced! That is very deserving of a live event! $tsla @elonmusk","A lot of people were extremely underwhelmed by yesterday’s plaid event. Sure, we didn’t get anything extra but let’s not forget how historical this vehicle is! It’s the Fastest production car ever produced! That is very deserving of a live event! $tsla ",0.9880452752113342,POSITIVE,2021-06-11 11:54:44
2021-06-11T11:54:41.000Z,1403319773983870979,"@PathosBedlam @Erdayastronaut @Tesla @elonmusk Oh I know! It’s something I talk about in my upcoming review for work. By the standards of cars through my lifetime, our Model 3 is still seriously quick. Online Tesla forums and communities is about the only place I see it called too slow","  Tesla  Oh I know! It’s something I talk about in my upcoming review for work. By the standards of cars through my lifetime, our Model 3 is still seriously quick. Online Tesla forums and communities is about the only place I see it called too slow",0.8910342454910278,POSITIVE,2021-06-11 11:54:41
2021-06-11T11:54:40.000Z,1403319771802836996,Elon Musk looks exactly how I envision America’s future dictator.,Elon Musk looks exactly how I envision America’s future dictator.,0.9999239444732666,POSITIVE,2021-06-11 11:54:40
2021-06-11T11:54:38.000Z,1403319761832972288,RT @lexfridman: Tesla Model S Plaid breaking the 2-second barrier for 0 to 60 mph is incredible engineering.,RT : Tesla Model S Plaid breaking the 2-second barrier for 0 to 60 mph is incredible engineering.,0.9935998916625977,POSITIVE,2021-06-11 11:54:38
2021-06-11T11:54:38.000Z,1403319761283469314,why this looks like elon musk https://t.co/Gw9f0sa68f,why this looks like elon musk ,0.9970550537109375,NEGATIVE,2021-06-11 11:54:38
2021-06-11T11:54:37.000Z,1403319760180285447,"RT @geoffkeighley: Live at Tesla event, @elonmusk is promising PS5-level performance in the Model S Plaid and showcasing Cyberpunk running…","RT : Live at Tesla event,  is promising PS5-level performance in the Model S Plaid and showcasing Cyberpunk running…",0.9997010231018066,POSITIVE,2021-06-11 11:54:37
2021-06-11T11:54:37.000Z,1403319758829735943,"RT @DimaZeniuk: Blow up the internet today Model S Plaid!!!!!🚀🔋

0-60mph:🚗............... 1.99sec.

@elonmusk @Tesla https://t.co/7sbG5kBce2",RT : Blow up the internet today Model S Plaid!!!!!🚀🔋 0-60mph:🚗............... 1.99sec.  Tesla ,0.999935507774353,NEGATIVE,2021-06-11 11:54:37
2021-06-11T11:54:35.000Z,1403319748079886342,@mrgaryfox @Tesla @elonmusk @nouvation @EntExperiment Just started listening and already this is fantastic. Thanks @mrgaryfox  and @nouvation !, Tesla    Just started listening and already this is fantastic. Thanks  and  !,0.9990763664245605,POSITIVE,2021-06-11 11:54:35
2021-06-11T11:54:34.000Z,1403319743994544132,RT @MotorTrend: The 2021 @LucidMotors Air electric sedan has the Tesla Model S in its crosshairs. https://t.co/yLQ1yxZLtE,RT : The 2021  Air electric sedan has the Tesla Model S in its crosshairs. ,0.9470933079719543,POSITIVE,2021-06-11 11:54:34
2021-06-11T11:54:33.000Z,1403319743575064579,RT @DhoniMeriJaan2: Elon Musk's TESLA sent in space aiming to land on the surface of a planet would probably burn while entering the planet.,RT : Elon Musk's TESLA sent in space aiming to land on the surface of a planet would probably burn while entering the planet.,0.843450665473938,NEGATIVE,2021-06-11 11:54:33
2021-06-11T11:54:29.000Z,1403319726269513739,"@FredericLambert @anonymous @elonmusk @Tesla The video's primary focus had nothing 2 do w/ fossil fuels. U do realize Elon Musk is from an affluent family, &amp; poor men invested their 401k's in Bitcoin to become affluent over night? Also, Anonymous operates independently, not as a group. Ur article is slanted 4 UR own agenda.","   Tesla The video's primary focus had nothing 2 do w/ fossil fuels. U do realize Elon Musk is from an affluent family, &amp; poor men invested their 401k's in Bitcoin to become affluent over night? Also, Anonymous operates independently, not as a group. Ur article is slanted 4 UR own agenda.",0.9999853372573853,NEGATIVE,2021-06-11 11:54:29
